"IdCompra","Fecha","IdProducto","Cantidad","Precio","IdProveedor"
9641,"2020-04-24",42812,8,232.09,10
9642,"2020-04-24",42813,12,267.92,6
9643,"2020-04-24",42814,7,248.26,12
9644,"2020-04-24",42903,6,205.62,4
9645,"2020-04-24",42904,9,84.31,5
9646,"2020-04-24",42905,6,328.86,11
9647,"2020-04-24",42737,25,1050.74,4
9648,"2020-04-24",42864,34,124.79,1
9649,"2020-04-24",42867,6,130.28,6
9650,"2020-04-24",42869,12,127.95,12
9651,"2020-04-24",42871,23,426.21,14
9652,"2020-04-24",42872,17,406.85,9
9653,"2020-04-24",42873,9,432.06,12
9654,"2020-04-24",42875,31,396.01,3
9655,"2020-04-24",42876,14,415.43,12
9656,"2020-04-24",42877,8,365.79,8
9657,"2020-04-24",42879,6,350.89,7
9658,"2020-04-24",42881,35,343.76,5
9659,"2020-04-24",42882,2,351.25,10
9660,"2020-04-24",42883,1,392.5,9
9661,"2020-04-24",42884,7,303.01,1
9662,"2020-04-24",42885,4,396.18,12
9663,"2020-04-24",42886,14,306.71,6
9664,"2020-04-24",42887,10,394.01,4
9665,"2020-04-24",42889,12,343.25,6
9666,"2020-04-24",42890,10,390.33,13
9667,"2020-04-24",42891,7,328.77,10
9668,"2020-04-24",42892,4,313.02,2
9669,"2020-04-24",42893,12,405.49,14
9670,"2020-04-24",42894,3,401.06,13
9671,"2020-04-24",42895,13,330.67,2
9672,"2020-04-24",42896,8,381.31,12
9673,"2020-04-24",42897,4,358.29,7
9674,"2020-04-24",42898,7,342.68,7
9675,"2020-04-24",42987,12,295.44,4
9676,"2020-04-24",42988,4,397.65,7
9677,"2020-04-24",42989,23,290.84,3
9678,"2020-04-24",42990,12,276.28,6
9679,"2020-04-24",42992,6,455.08,4
9680,"2020-04-24",42993,3,374.93,9
9681,"2020-04-24",42994,7,349.7,3
9682,"2020-04-24",42996,7,388.76,3
9683,"2020-04-24",42997,6,355.36,6
9684,"2020-04-24",42998,7,397.77,12
9685,"2020-04-24",42999,21,422.11,10
9686,"2020-04-24",43002,9,262.09,5
9687,"2020-04-24",43003,15,269.2,4
9688,"2020-04-24",43005,10,265.58,4
9689,"2020-04-24",43007,2,253.0,13
9690,"2020-04-24",43008,24,271.49,10
9691,"2020-04-24",43009,13,365.97,1
9692,"2020-04-24",43012,6,387.35,12
9693,"2020-04-24",43014,18,305.77,7
9694,"2020-04-24",43015,2,300.15,5
9695,"2020-04-24",43016,2,303.86,9
9696,"2020-04-24",43017,10,273.58,10
9697,"2020-04-24",43018,5,290.22,1
9698,"2020-04-24",43019,6,287.55,2
9699,"2020-04-24",43020,10,431.91,3
9700,"2020-04-24",43022,6,288.21,8
9701,"2020-04-24",43023,7,441.49,5
9702,"2020-04-24",43024,12,349.89,2
9703,"2020-04-24",43025,3,419.63,2
9704,"2020-04-24",43026,3,339.14,6
9705,"2020-04-24",43027,10,364.74,3
9706,"2020-04-24",42754,35,765.61,10
9707,"2020-04-24",42757,18,1305.28,3
9708,"2020-04-24",42758,5,1118.2,9
9709,"2020-04-24",42759,10,1122.68,4
9710,"2020-04-24",42760,10,1125.63,10
9711,"2020-04-24",42761,2,1059.89,9
9712,"2020-04-24",42763,2,1445.39,11
9713,"2020-04-24",42764,5,990.26,3
9714,"2020-04-24",42765,6,1443.56,8
9715,"2020-04-24",42767,7,2380.92,13
9716,"2020-04-24",42768,21,1418.59,9
9717,"2020-04-24",42769,20,2286.72,2
9718,"2020-04-24",42770,4,2461.18,10
9719,"2020-04-24",42771,6,1582.13,11
9720,"2020-04-24",42772,11,4472.71,6
9721,"2020-04-24",42773,19,6431.9,3
9722,"2020-04-24",42774,7,4462.91,9
9723,"2020-04-24",42776,17,956.05,5
9724,"2020-04-24",42777,4,1566.01,7
9725,"2020-04-24",42778,4,1827.36,13
9726,"2020-04-24",42779,35,7028.44,6
9727,"2020-04-24",42781,35,1412.22,2
9728,"2020-04-24",42782,5,2594.88,13
9729,"2020-04-24",42783,10,1865.19,10
9730,"2020-04-24",42784,12,1189.71,6
9731,"2020-04-24",42785,25,1100.6,2
9732,"2020-04-24",42786,6,597.45,11
9733,"2020-04-24",42787,6,904.85,5
9734,"2020-04-24",42791,9,182.0,8
9735,"2020-04-24",42792,6,332.45,5
9736,"2020-04-24",42793,9,525.84,7
9737,"2020-04-24",42796,2,339.85,4
9738,"2020-04-24",42797,4,3397.57,6
9739,"2020-04-24",42798,2,1014.59,12
9740,"2020-04-24",42800,9,1022.81,9
9741,"2020-04-24",42850,11,169.62,12
9742,"2020-04-24",42851,5,85.76,4
9743,"2020-04-24",42926,8,52.6,4
9744,"2020-04-24",42927,5,69.26,11
9745,"2020-04-24",42929,14,228.8,10
9746,"2020-04-24",42930,12,104.89,2
9747,"2020-04-24",42853,14,540.78,6
9748,"2020-04-24",42854,18,841.04,7
9749,"2020-04-24",42870,4,117.4,1
9750,"2020-04-24",42901,2,156.62,5
9751,"2020-04-24",42928,1,88.58,12
9752,"2020-04-24",42932,12,99.47,13
9753,"2020-04-24",42973,12,93.97,10
9754,"2020-04-24",42975,8,150.72,3
9755,"2020-04-24",42977,15,72.82,14
9756,"2020-04-24",42979,32,85.21,6
9757,"2020-04-24",42981,6,31.7,5
9758,"2020-04-24",42982,9,7.97,3
9759,"2020-05-29",42833,2,621.99,10
9760,"2020-05-29",42834,8,497.77,3
9761,"2020-05-29",42835,37,595.83,5
9762,"2020-05-29",42837,1,343.98,8
9763,"2020-05-29",42838,12,630.39,1
9764,"2020-05-29",42839,13,217.3,7
9765,"2020-05-29",42840,18,224.62,8
9766,"2020-05-29",42844,9,1181.91,11
9767,"2020-05-29",42845,18,546.19,3
9768,"2020-05-29",42846,10,1851.05,6
9769,"2020-05-29",42847,12,2016.05,5
9770,"2020-05-29",42856,8,337.48,13
9771,"2020-05-29",42857,15,328.75,5
9772,"2020-05-29",42858,25,393.77,11
9773,"2020-05-29",42859,7,367.97,13
9774,"2020-05-29",42860,28,355.47,7
9775,"2020-05-29",42861,6,411.25,4
9776,"2020-05-29",42862,1,384.61,2
9777,"2020-05-29",42983,7,215.15,2
9778,"2020-05-29",42984,5,190.57,13
9779,"2020-05-29",42907,1,311.41,3
9780,"2020-05-29",42909,14,1034.01,3
9781,"2020-05-29",42910,8,1064.11,8
9782,"2020-05-29",42911,4,1189.52,10
9783,"2020-05-29",42912,1,1098.58,3
9784,"2020-05-29",42913,16,1062.79,13
9785,"2020-05-29",42916,15,979.21,6
9786,"2020-05-29",42917,7,84372.5,11
9787,"2020-05-29",42919,2,425.74,10
9788,"2020-05-29",42920,7,489.78,13
9789,"2020-05-29",42921,2,517.27,11
9790,"2020-05-29",42924,6,485.57,3
9791,"2020-05-29",42925,12,2.04,7
9792,"2020-05-29",42933,2,857.78,8
9793,"2020-05-29",42934,1,1308.7,5
9794,"2020-05-29",42935,8,1603.72,2
9795,"2020-05-29",42936,7,2439.34,9
9796,"2020-05-29",42937,11,1858.08,11
9797,"2020-05-29",42938,21,1920.05,12
9798,"2020-05-29",42939,11,2116.67,12
9799,"2020-05-29",42940,11,1598.82,2
9800,"2020-05-29",42942,16,2075.84,9
9801,"2020-05-29",42943,4,1408.57,9
9802,"2020-05-29",42944,14,2455.84,6
9803,"2020-05-29",42946,20,1597.23,3
9804,"2020-05-29",42947,4,1825.22,4
9805,"2020-05-29",42948,34,1817.05,5
9806,"2020-05-29",42953,9,2193.71,11
9807,"2020-05-29",42954,22,1711.57,8
9808,"2020-05-29",42957,14,1813.44,12
9809,"2020-05-29",42959,12,2992.71,2
9810,"2020-05-29",42960,2,2724.4,5
9811,"2020-05-29",42961,9,2075.27,13
9812,"2020-05-29",42962,3,1513.74,6
9813,"2020-05-29",42963,21,1635.01,4
9814,"2020-05-29",42964,14,1987.58,10
9815,"2020-05-29",42965,11,1733.54,2
9816,"2020-05-29",42966,16,2719.2,7
9817,"2020-05-29",42967,7,2625.74,11
9818,"2020-05-29",42969,2,2786.95,8
9819,"2020-05-29",43029,11,665.33,6
9820,"2020-05-29",43030,12,766.61,5
9821,"2020-05-29",43031,19,922.27,2
9822,"2020-05-29",43032,6,699.25,14
9823,"2020-05-29",43033,4,934.43,11
9824,"2020-05-29",43034,7,635.57,7
9825,"2020-05-29",43035,3,809.19,7
9826,"2020-05-29",43037,8,866.45,8
9827,"2020-05-29",43038,8,829.2,3
9828,"2020-05-29",43039,40,540.7,11
9829,"2020-05-29",43040,4,472.53,13
9830,"2020-05-29",43041,6,486.13,6
9831,"2020-05-29",43042,9,750.37,9
9832,"2020-05-29",43043,25,812.73,14
9833,"2020-05-29",42816,2,785.13,6
9834,"2020-05-29",42817,2,585.2,5
9835,"2020-05-29",42818,8,1302.64,6
9836,"2020-05-29",42819,4,686.01,6
9837,"2020-05-29",42820,14,486.95,10
9838,"2020-05-29",42822,2,616.25,10
9839,"2020-05-29",42824,7,357.18,8
9840,"2020-05-29",42827,6,356.71,8
9841,"2020-05-29",42828,8,546.23,11
9842,"2020-05-29",42829,5,567.15,9
9843,"2020-05-29",42830,19,386.45,8
9844,"2020-05-29",42848,27,1048.03,3
9845,"2020-05-29",42849,16,1150.74,3
9846,"2020-05-29",42812,23,256.98,5
9847,"2020-05-29",42815,8,380.94,9
9848,"2020-05-29",42902,16,157.84,4
9849,"2020-05-29",42903,27,211.27,13
9850,"2020-05-29",42904,5,96.12,12
9851,"2020-05-29",42905,16,345.3,13
9852,"2020-05-29",42906,3,241.93,9
9853,"2020-05-29",42737,29,1075.64,7
9854,"2020-05-29",42864,5,149.51,8
9855,"2020-05-29",42865,6,156.67,2
9856,"2020-05-29",42866,19,138.52,2
9857,"2020-05-29",42867,3,125.71,8
9858,"2020-05-29",42869,7,147.42,6
9859,"2020-05-29",42871,7,340.1,10
9860,"2020-05-29",42872,8,439.64,2
9861,"2020-05-29",42873,10,340.38,4
9862,"2020-05-29",42874,1,351.74,12
9863,"2020-05-29",42875,2,357.26,11
9864,"2020-05-29",42876,11,379.38,8
9865,"2020-05-29",42878,54,432.77,3
9866,"2020-05-29",42879,9,410.08,9
9867,"2020-05-29",42880,13,401.68,10
9868,"2020-05-29",42881,4,304.32,7
9869,"2020-05-29",42882,10,358.29,2
9870,"2020-05-29",42883,13,327.61,14
9871,"2020-05-29",42884,13,300.45,3
9872,"2020-05-29",42887,14,350.18,12
9873,"2020-05-29",42890,7,393.56,2
9874,"2020-05-29",42891,31,386.38,11
9875,"2020-05-29",42892,12,405.6,6
9876,"2020-05-29",42894,5,385.67,3
9877,"2020-05-29",42895,9,332.21,8
9878,"2020-05-29",42897,4,404.56,13
9879,"2020-05-29",42898,11,323.0,10
9880,"2020-05-29",42985,10,1114.69,4
9881,"2020-05-29",42987,11,324.87,12
9882,"2020-05-29",42988,2,433.2,3
9883,"2020-05-29",42989,9,296.39,12
9884,"2020-05-29",42990,30,230.51,9
9885,"2020-05-29",42991,8,290.36,13
9886,"2020-05-29",42992,8,343.83,7
9887,"2020-05-29",42994,8,438.6,4
9888,"2020-05-29",42995,29,260.17,5
9889,"2020-05-29",42996,11,377.11,2
9890,"2020-05-29",42998,7,392.46,11
9891,"2020-05-29",42999,2,380.29,11
9892,"2020-05-29",43000,15,294.28,5
9893,"2020-05-29",43001,3,485.05,2
9894,"2020-05-29",43002,23,265.63,5
9895,"2020-05-29",43003,14,342.58,7
9896,"2020-05-29",43004,3,254.2,11
9897,"2020-05-29",43005,35,334.04,8
9898,"2020-05-29",43006,12,350.5,7
9899,"2020-05-29",43007,3,245.49,4
9900,"2020-05-29",43009,4,349.37,10
9901,"2020-05-29",43011,6,293.54,7
9902,"2020-05-29",43013,6,256.74,11
9903,"2020-05-29",43014,8,371.42,7
9904,"2020-05-29",43016,1,276.65,5
9905,"2020-05-29",43018,19,337.28,8
9906,"2020-05-29",43019,12,285.58,9
9907,"2020-05-29",43020,9,381.92,2
9908,"2020-05-29",43021,2,302.74,14
9909,"2020-05-29",43023,7,468.18,9
9910,"2020-05-29",43024,13,334.84,11
9911,"2020-05-29",43025,1,369.37,1
9912,"2020-05-29",43026,18,387.09,7
9913,"2020-05-29",42754,6,861.46,5
9914,"2020-05-29",42755,4,831.54,7
9915,"2020-05-29",42758,2,1162.82,12
9916,"2020-05-29",42759,12,1321.77,7
9917,"2020-05-29",42760,1,1099.04,6
9918,"2020-05-29",42761,15,942.59,4
9919,"2020-05-29",42762,3,1563.92,4
9920,"2020-05-29",42764,15,864.44,2
9921,"2020-05-29",42765,13,1267.19,10
9922,"2020-05-29",42766,36,4594.44,6
9923,"2020-05-29",42768,28,1482.02,5
9924,"2020-05-29",42769,9,2250.42,11
9925,"2020-05-29",42772,7,4195.32,12
9926,"2020-05-29",42774,13,4187.53,12
9927,"2020-05-29",42775,9,2375.71,14
9928,"2020-05-29",42777,6,2017.84,6
9929,"2020-05-29",42778,5,1998.96,6
9930,"2020-05-29",42779,21,6259.14,3
9931,"2020-05-29",42780,3,3149.24,4
9932,"2020-05-29",42781,9,1357.79,6
9933,"2020-05-29",42782,18,2192.71,2
9934,"2020-05-29",42783,10,1777.26,7
9935,"2020-05-29",42785,4,1006.98,13
9936,"2020-05-29",42786,3,527.37,9
9937,"2020-05-29",42789,38,174.33,3
9938,"2020-05-29",42790,8,514.45,8
9939,"2020-05-29",42791,5,194.45,11
9940,"2020-05-29",42792,1,299.66,3
9941,"2020-05-29",42795,30,344.53,4
9942,"2020-05-29",42796,11,311.58,3
9943,"2020-05-29",42797,2,3490.96,3
9944,"2020-05-29",42798,7,1028.4,10
9945,"2020-05-29",42799,10,940.29,2
9946,"2020-05-29",42800,4,1199.88,11
9947,"2020-05-29",42801,47,1976.17,6
9948,"2020-05-29",42851,17,93.77,3
9949,"2020-05-29",42926,5,57.04,3
9950,"2020-05-29",42929,11,219.6,3
9951,"2020-05-29",42930,7,98.59,4
9952,"2020-05-29",42931,23,223.0,5
9953,"2020-05-29",42852,5,121.34,11
9954,"2020-05-29",42853,15,495.2,12
9955,"2020-05-29",42854,4,822.57,5
9956,"2020-05-29",42870,5,111.7,7
9957,"2020-05-29",42899,43,136.19,4
9958,"2020-05-29",42900,17,148.32,14
9959,"2020-05-29",42901,1,147.56,9
9960,"2020-05-29",42928,16,84.28,8
9961,"2020-05-29",42932,7,107.18,13
9962,"2020-05-29",42973,2,81.78,5
9963,"2020-05-29",42974,4,136.7,2
9964,"2020-05-29",42975,12,161.8,6
9965,"2020-05-29",42976,26,163.77,8
9966,"2020-05-29",42978,3,82.24,9
9967,"2020-05-29",42979,12,76.23,11
9968,"2020-05-29",42980,7,84.73,12
9969,"2020-05-29",42981,11,33.64,6
9970,"2020-05-29",42982,15,8.82,10
9971,"2020-06-26",42832,5,643.14,2
9972,"2020-06-26",42833,6,593.98,7
9973,"2020-06-26",42835,15,499.02,7
9974,"2020-06-26",42836,2,636.96,4
9975,"2020-06-26",42837,3,277.0,5
9976,"2020-06-26",42838,6,542.97,2
9977,"2020-06-26",42839,7,220.91,3
9978,"2020-06-26",42840,1,240.79,13
9979,"2020-06-26",42841,3,225.76,11
9980,"2020-06-26",42842,8,253.16,11
9981,"2020-06-26",42843,7,457.77,1
9982,"2020-06-26",42844,8,1410.31,8
9983,"2020-06-26",42845,3,540.23,7
9984,"2020-06-26",42846,8,1890.79,13
9985,"2020-06-26",42847,6,1766.98,3
9986,"2020-06-26",42855,6,818.82,12
9987,"2020-06-26",42856,9,293.26,9
9988,"2020-06-26",42857,3,330.88,5
9989,"2020-06-26",42858,3,392.03,5
9990,"2020-06-26",42859,6,378.7,7
9991,"2020-06-26",42860,4,413.95,10
9992,"2020-06-26",42861,5,354.27,11
9993,"2020-06-26",42863,8,258.93,9
9994,"2020-06-26",42983,5,282.85,8
9995,"2020-06-26",42984,7,194.57,12
9996,"2020-06-26",42907,5,346.47,6
9997,"2020-06-26",42908,4,918.77,8
9998,"2020-06-26",42909,5,923.59,6
9999,"2020-06-26",42911,7,1206.07,11
10000,"2020-06-26",42912,8,1170.94,2
10001,"2020-06-26",42915,16,1117.4,12
10002,"2020-06-26",42916,9,993.36,7
10003,"2020-06-26",42918,3,561.94,5
10004,"2020-06-26",42919,9,522.24,9
10005,"2020-06-26",42920,11,514.79,9
10006,"2020-06-26",42921,2,480.93,5
10007,"2020-06-26",42922,3,500.53,10
10008,"2020-06-26",42923,6,498.54,11
10009,"2020-06-26",42924,3,455.05,12
10010,"2020-06-26",42925,8,2.31,11
10011,"2020-06-26",42933,8,885.66,8
10012,"2020-06-26",42934,13,1429.04,9
10013,"2020-06-26",42935,7,1920.37,2
10014,"2020-06-26",42936,7,2787.23,11
10015,"2020-06-26",42938,6,1920.55,1
10016,"2020-06-26",42939,7,2176.22,9
10017,"2020-06-26",42940,2,1661.98,2
10018,"2020-06-26",42941,18,2200.88,3
10019,"2020-06-26",42943,8,1549.17,4
10020,"2020-06-26",42944,12,2910.22,3
10021,"2020-06-26",42945,15,2129.45,10
10022,"2020-06-26",42946,9,1636.04,2
10023,"2020-06-26",42947,8,2142.49,7
10024,"2020-06-26",42948,10,1962.04,12
10025,"2020-06-26",42949,1,1388.22,7
10026,"2020-06-26",42953,3,2536.0,9
10027,"2020-06-26",42954,3,1641.44,13
10028,"2020-06-26",42955,3,1657.99,1
10029,"2020-06-26",42956,11,1481.1,3
10030,"2020-06-26",42957,6,1927.83,10
10031,"2020-06-26",42958,1,2978.86,3
10032,"2020-06-26",42959,11,2759.85,7
10033,"2020-06-26",42960,11,3068.06,14
10034,"2020-06-26",42961,6,2027.24,9
10035,"2020-06-26",42962,4,1536.54,11
10036,"2020-06-26",42963,5,1791.14,3
10037,"2020-06-26",42964,4,2070.13,10
10038,"2020-06-26",42965,3,1616.35,3
10039,"2020-06-26",42967,8,2345.09,8
10040,"2020-06-26",42968,4,2135.3,2
10041,"2020-06-26",42969,9,2954.56,8
10042,"2020-06-26",42970,4,1903.02,6
10043,"2020-06-26",42971,3,2073.39,9
10044,"2020-06-26",42972,8,2010.03,9
10045,"2020-06-26",43028,8,750.87,2
10046,"2020-06-26",43029,3,840.32,14
10047,"2020-06-26",43030,8,854.84,4
10048,"2020-06-26",43031,5,789.31,5
10049,"2020-06-26",43032,6,739.03,10
10050,"2020-06-26",43033,8,879.87,10
10051,"2020-06-26",43034,8,615.52,10
10052,"2020-06-26",43035,5,866.11,4
10053,"2020-06-26",43036,3,469.15,12
10054,"2020-06-26",43037,11,760.72,6
10055,"2020-06-26",43038,1,813.45,10
10056,"2020-06-26",43039,11,562.96,8
10057,"2020-06-26",43040,7,586.38,11
10058,"2020-06-26",43042,5,806.0,11
10059,"2020-06-26",43043,4,701.7,13
10060,"2020-06-26",42816,2,780.17,11
10061,"2020-06-26",42818,7,1506.58,11
10062,"2020-06-26",42819,3,684.54,6
10063,"2020-06-26",42820,12,471.97,4
10064,"2020-06-26",42821,8,499.45,4
10065,"2020-06-26",42822,6,496.54,9
10066,"2020-06-26",42823,8,721.68,2
10067,"2020-06-26",42824,3,364.59,12
10068,"2020-06-26",42825,14,407.04,12
10069,"2020-06-26",42826,6,389.35,6
10070,"2020-06-26",42827,6,382.79,2
10071,"2020-06-26",42828,7,724.45,4
10072,"2020-06-26",42829,6,711.57,5
10073,"2020-06-26",42830,7,308.39,2
10074,"2020-06-26",42831,1,265.83,10
10075,"2020-06-26",42848,7,984.79,13
10076,"2020-06-26",42849,2,1221.63,11
10077,"2020-06-26",42810,19,814.55,4
10078,"2020-06-26",42811,8,1554.44,9
10079,"2020-06-26",42812,3,238.61,7
10080,"2020-06-26",42814,7,253.96,4
10081,"2020-06-26",42815,19,378.79,8
10082,"2020-06-26",42903,3,163.18,12
10083,"2020-06-26",42904,14,90.28,12
10084,"2020-06-26",42905,6,327.98,5
10085,"2020-06-26",42906,4,219.77,3
10086,"2020-06-26",42737,2,1244.31,7
10087,"2020-06-26",42864,7,150.1,11
10088,"2020-06-26",42865,6,135.17,6
10089,"2020-06-26",42866,5,153.82,8
10090,"2020-06-26",42867,6,138.9,11
10091,"2020-06-26",42868,6,153.32,9
10092,"2020-06-26",42869,18,157.0,1
10093,"2020-06-26",42871,3,400.17,12
10094,"2020-06-26",42874,3,372.22,12
10095,"2020-06-26",42875,6,381.15,11
10096,"2020-06-26",42877,8,393.75,4
10097,"2020-06-26",42878,11,376.84,14
10098,"2020-06-26",42879,8,363.91,10
10099,"2020-06-26",42880,9,346.04,13
10100,"2020-06-26",42881,2,343.26,8
10101,"2020-06-26",42882,6,327.86,5
10102,"2020-06-26",42883,4,327.45,8
10103,"2020-06-26",42884,6,312.51,7
10104,"2020-06-26",42886,11,323.17,7
10105,"2020-06-26",42887,4,383.99,14
10106,"2020-06-26",42888,4,380.74,2
10107,"2020-06-26",42889,3,383.56,5
10108,"2020-06-26",42890,5,380.9,8
10109,"2020-06-26",42891,6,340.17,11
10110,"2020-06-26",42892,5,346.03,14
10111,"2020-06-26",42894,8,369.7,4
10112,"2020-06-26",42895,6,354.3,9
10113,"2020-06-26",42896,5,337.41,8
10114,"2020-06-26",42897,8,328.51,1
10115,"2020-06-26",42898,2,381.64,12
10116,"2020-06-26",42985,2,962.41,14
10117,"2020-06-26",42986,3,237.59,8
10118,"2020-06-26",42987,8,294.38,11
10119,"2020-06-26",42989,5,299.15,8
10120,"2020-06-26",42992,8,408.17,6
10121,"2020-06-26",42993,7,370.37,11
10122,"2020-06-26",42995,4,257.26,11
10123,"2020-06-26",42996,7,319.1,4
10124,"2020-06-26",42997,7,291.07,3
10125,"2020-06-26",42998,4,412.18,12
10126,"2020-06-26",42999,11,399.33,14
10127,"2020-06-26",43000,8,286.28,5
10128,"2020-06-26",43001,8,453.56,7
10129,"2020-06-26",43002,11,326.56,5
10130,"2020-06-26",43003,11,313.65,10
10131,"2020-06-26",43004,11,250.31,11
10132,"2020-06-26",43005,8,305.69,11
10133,"2020-06-26",43007,8,313.45,3
10134,"2020-06-26",43008,3,236.17,13
10135,"2020-06-26",43009,22,437.13,12
10136,"2020-06-26",43011,8,279.34,12
10137,"2020-06-26",43013,4,276.22,10
10138,"2020-06-26",43015,9,354.95,3
10139,"2020-06-26",43016,6,328.29,5
10140,"2020-06-26",43017,7,217.23,7
10141,"2020-06-26",43018,3,270.34,4
10142,"2020-06-26",43019,12,291.82,3
10143,"2020-06-26",43020,4,351.24,5
10144,"2020-06-26",43021,9,313.2,10
10145,"2020-06-26",43022,15,305.88,12
10146,"2020-06-26",43023,3,480.3,5
10147,"2020-06-26",43024,3,399.63,4
10148,"2020-06-26",43025,11,421.3,4
10149,"2020-06-26",43026,10,339.14,9
10150,"2020-06-26",42754,10,876.95,5
10151,"2020-06-26",42755,9,663.6,1
10152,"2020-06-26",42756,4,417.2,11
10153,"2020-06-26",42757,8,1175.06,11
10154,"2020-06-26",42758,4,1170.69,6
10155,"2020-06-26",42759,8,1264.73,8
10156,"2020-06-26",42760,5,1014.91,2
10157,"2020-06-26",42761,4,865.57,6
10158,"2020-06-26",42762,6,1431.1,11
10159,"2020-06-26",42763,9,1441.87,11
10160,"2020-06-26",42764,2,976.89,13
10161,"2020-06-26",42765,9,1197.53,12
10162,"2020-06-26",42767,4,2752.34,6
10163,"2020-06-26",42768,4,1325.06,12
10164,"2020-06-26",42769,8,2387.12,13
10165,"2020-06-26",42770,3,2301.94,13
10166,"2020-06-26",42771,8,2007.72,3
10167,"2020-06-26",42772,7,3980.54,11
10168,"2020-06-26",42773,14,5631.52,6
10169,"2020-06-26",42774,8,3651.97,6
10170,"2020-06-26",42775,4,2018.02,3
10171,"2020-06-26",42776,4,930.92,5
10172,"2020-06-26",42777,6,1857.01,1
10173,"2020-06-26",42778,7,1768.92,1
10174,"2020-06-26",42779,7,7626.55,3
10175,"2020-06-26",42780,4,2588.88,13
10176,"2020-06-26",42781,8,1377.2,2
10177,"2020-06-26",42783,5,1827.32,8
10178,"2020-06-26",42784,6,1212.81,3
10179,"2020-06-26",42785,6,1218.63,6
10180,"2020-06-26",42786,3,561.1,10
10181,"2020-06-26",42787,4,837.14,12
10182,"2020-06-26",42789,4,168.66,2
10183,"2020-06-26",42791,4,192.43,4
10184,"2020-06-26",42792,2,343.65,10
10185,"2020-06-26",42793,5,680.12,2
10186,"2020-06-26",42794,4,204.24,8
10187,"2020-06-26",42795,4,351.17,12
10188,"2020-06-26",42796,6,302.91,8
10189,"2020-06-26",42797,2,3274.4,3
10190,"2020-06-26",42798,13,1239.57,12
10191,"2020-06-26",42799,5,1035.55,6
10192,"2020-06-26",42800,4,1031.73,11
10193,"2020-06-26",42801,3,1799.12,8
10194,"2020-06-26",42850,9,221.67,3
10195,"2020-06-26",42926,5,49.86,14
10196,"2020-06-26",42927,4,58.13,10
10197,"2020-06-26",42929,7,212.28,13
10198,"2020-06-26",42930,6,102.66,9
10199,"2020-06-26",42931,5,256.69,10
10200,"2020-06-26",42853,9,444.09,2
10201,"2020-06-26",42854,10,755.89,9
10202,"2020-06-26",42870,4,131.9,11
10203,"2020-06-26",42899,7,154.31,12
10204,"2020-06-26",42900,6,154.18,3
10205,"2020-06-26",42901,9,119.34,5
10206,"2020-06-26",42928,4,88.2,6
10207,"2020-06-26",42932,4,113.76,11
10208,"2020-06-26",42973,8,95.24,12
10209,"2020-06-26",42974,8,140.3,2
10210,"2020-06-26",42975,7,159.41,7
10211,"2020-06-26",42976,4,132.45,2
10212,"2020-06-26",42977,5,70.76,2
10213,"2020-06-26",42978,5,72.24,2
10214,"2020-06-26",42979,17,89.33,4
10215,"2020-06-26",42980,3,71.76,5
10216,"2020-06-26",42981,6,31.98,6
10217,"2020-06-26",42982,14,10.37,6
10218,"2020-07-31",42832,9,500.98,3
10219,"2020-07-31",42833,12,497.82,11
10220,"2020-07-31",42834,3,576.86,14
10221,"2020-07-31",42835,6,612.63,10
10222,"2020-07-31",42836,3,520.28,2
10223,"2020-07-31",42838,13,681.35,9
10224,"2020-07-31",42840,2,239.45,1
10225,"2020-07-31",42841,7,253.14,3
10226,"2020-07-31",42842,7,218.28,11
10227,"2020-07-31",42843,8,464.4,6
10228,"2020-07-31",42844,1,1121.31,8
10229,"2020-07-31",42845,5,513.7,13
10230,"2020-07-31",42846,5,2268.56,8
10231,"2020-07-31",42847,1,2013.31,12
10232,"2020-07-31",42855,6,750.87,13
10233,"2020-07-31",42856,5,318.79,11
10234,"2020-07-31",42857,12,368.99,12
10235,"2020-07-31",42859,2,468.7,13
10236,"2020-07-31",42860,7,403.28,6
10237,"2020-07-31",42861,8,333.98,7
10238,"2020-07-31",42862,1,382.28,9
10239,"2020-07-31",42863,4,276.32,11
10240,"2020-07-31",42983,1,276.87,4
10241,"2020-07-31",42984,9,161.08,8
10242,"2020-07-31",42907,9,287.75,10
10243,"2020-07-31",42909,3,936.99,7
10244,"2020-07-31",42910,4,1104.45,5
10245,"2020-07-31",42911,1,1359.15,5
10246,"2020-07-31",42912,5,1197.99,2
10247,"2020-07-31",42913,5,856.89,10
10248,"2020-07-31",42914,7,1132.82,2
10249,"2020-07-31",42915,3,1083.93,3
10250,"2020-07-31",42917,3,106582.0,5
10251,"2020-07-31",42918,4,564.07,11
10252,"2020-07-31",42919,5,456.49,13
10253,"2020-07-31",42920,11,581.32,7
10254,"2020-07-31",42921,4,526.71,4
10255,"2020-07-31",42922,4,476.77,10
10256,"2020-07-31",42924,4,414.01,13
10257,"2020-07-31",42925,16,1.86,12
10258,"2020-07-31",42933,11,709.34,9
10259,"2020-07-31",42934,9,1073.88,11
10260,"2020-07-31",42935,2,1535.78,9
10261,"2020-07-31",42936,1,2193.39,2
10262,"2020-07-31",42938,4,2032.96,1
10263,"2020-07-31",42939,5,1810.85,10
10264,"2020-07-31",42941,4,1807.55,3
10265,"2020-07-31",42942,4,1921.38,2
10266,"2020-07-31",42943,4,1507.22,2
