"IdVenta","Fecha","Fecha_Entrega","IdCanal","IdCliente","IdSucursal","IdEmpleado","IdProducto","Precio","Cantidad"
1318,"2020-03-25","2020-04-01",2,1588,1,1001695,42830,486.42,1
1319,"2020-03-30","2020-04-01",1,2000,1,1001695,42884,498.0,1
1320,"2020-04-13","2020-04-17",2,3396,1,1001695,42835,818.84,2
1322,"2020-05-21","2020-05-25",2,92,1,1001695,42828,906.18,1
1351,"2019-01-23","2019-01-30",1,9,1,1001695,42905,456.0,1
1352,"2019-02-11","2019-02-16",1,2854,1,1001695,42916,1356.0,2
1353,"2019-02-16","2019-02-21",1,2722,1,1001695,42931,324.0,1
1354,"2019-03-02","2019-03-10",3,2578,1,1001695,42929,321.0,3
1355,"2019-03-28","2019-03-29",2,175,1,1001695,42886,498.0,2
1356,"2019-05-22","2019-05-23",2,1799,1,1001695,42930,156.0,1
1357,"2019-05-30","2019-06-07",1,1328,1,1001695,42930,156.0,2
1358,"2019-06-28","2019-07-01",2,1339,1,1001695,42919,654.0,1
1359,"2019-07-17","2019-07-19",2,186,1,1001695,42916,1356.0,1
1360,"2019-07-24","2019-07-28",1,1959,1,1001695,42943,2190.0,2
1361,"2019-09-25","2019-09-27",3,1387,1,1001695,42898,515.0,2
1362,"2020-01-22","2020-01-24",1,701,1,1001695,42916,1356.0,2
1363,"2020-02-01","2020-02-06",2,339,1,1001695,42940,2162.0,2
1364,"2020-03-12","2020-03-14",2,1828,1,1001695,42936,3549.0,3
1365,"2020-05-01","2020-05-05",2,3291,1,1001695,42924,625.0,1
1366,"2020-05-06","2020-05-11",2,1854,1,1001695,42942,2749.0,3
1405,"2019-04-03","2019-04-10",3,1728,1,1001695,42972,2741.0,1
1406,"2019-04-11","2019-04-19",2,256,1,1001695,42992,570.0,3
1407,"2019-06-11","2019-06-12",2,3351,1,1001695,42985,1456.0,1
1408,"2019-07-18","2019-07-20",2,999,1,1001695,42973,123.0,2
1409,"2019-08-05","2019-08-10",2,1856,1,1001695,42988,598.0,3
1411,"2019-10-15","2019-10-19",2,3383,1,1001695,42989,413.0,3
1412,"2019-12-17","2019-12-18",2,564,1,1001695,42990,353.0,1
1414,"2020-02-11","2020-02-14",2,1779,1,1001695,42953,3620.0,3
1415,"2020-02-29","2020-03-05",2,1425,1,1001695,42988,598.0,3
1416,"2020-03-26","2020-03-30",2,737,1,1001695,43014,502.0,3
1417,"2020-05-23","2020-05-31",2,561,1,1001695,42987,456.0,2
1418,"2020-05-25","2020-05-30",3,1420,1,1001695,43005,421.0,2
1434,"2019-01-19","2019-01-27",2,1721,1,1001695,43039,815.0,1
1435,"2019-07-22","2019-07-29",2,2298,1,1001695,43020,562.0,2
1436,"2019-08-23","2019-08-28",2,760,1,1001695,43037,1137.0,3
1437,"2019-10-08","2019-10-09",2,1434,1,1001695,43034,1004.0,3
1438,"2019-11-26","2019-11-27",2,371,1,1001695,43020,562.0,3
1439,"2020-02-04","2020-02-09",2,2894,1,1001695,43034,1004.0,1
1440,"2020-03-20","2020-03-25",2,1043,1,1001695,43033,1182.0,3
1441,"2020-01-31","2020-02-06",1,3404,1,1001695,42854,1115.0,2
1442,"2020-04-21","2020-04-24",1,1085,1,1001695,42754,1237.5,2
1443,"2020-04-13","2020-04-20",2,1517,1,1001695,42831,369.6,2
1444,"2020-04-08","2020-04-10",1,1545,1,1001695,42898,515.0,1
1445,"2020-05-23","2020-05-26",1,2643,1,1001695,43018,437.0,3
1446,"2020-01-07","2020-01-15",2,1796,1,1001695,42817,813.12,2
1447,"2020-01-04","2020-01-06",2,1337,1,1001695,42844,1810.38,1
1448,"2020-02-14","2020-02-19",2,220,1,1001695,42962,2241.0,1
1449,"2020-03-12","2020-03-15",2,2926,1,1001695,42855,1130.0,2
1450,"2020-03-27","2020-03-30",2,1464,1,1001695,42937,2458.0,3
1451,"2020-03-28","2020-03-30",3,2043,1,1001695,42940,2162.0,2
1452,"2020-03-16","2020-03-24",2,1129,1,1001695,42950,2603.0,2
1460,"2019-10-26","2019-10-27",2,1629,1,1001285,42885,498.0,2
1461,"2020-02-17","2020-02-18",2,1986,1,1001285,42885,498.0,2
1469,"2019-04-13","2019-04-16",2,2166,1,1001285,42946,2173.0,3
1470,"2019-11-07","2019-11-10",2,3202,1,1001285,42915,1765.0,2
1471,"2020-04-14","2020-04-15",1,2305,1,1001285,42936,3549.0,2
1475,"2019-09-11","2019-09-19",2,487,1,1001285,42987,456.0,2
1479,"2019-05-21","2019-05-24",1,156,1,1001285,43020,562.0,2
1487,"2019-09-16","2019-09-25",2,105,1,1001285,42785,1597.42,2
1498,"2019-02-14","2019-02-20",1,1921,1,1001285,42933,1154.0,1
1499,"2019-07-31","2019-08-03",1,1182,1,1001285,42923,753.0,2
1500,"2019-09-30","2019-10-06",2,3091,1,1001285,42888,498.0,2
1501,"2020-01-27","2020-02-05",2,395,1,1001285,42938,2679.0,2
1539,"2019-01-26","2019-01-31",2,2768,1,1001285,42817,813.12,1
1540,"2019-04-03","2019-04-08",1,2662,1,1001285,42795,543.18,1
1541,"2019-06-03","2019-06-07",1,327,1,1001285,42812,376.64,1
1542,"2019-07-10","2019-07-14",3,1665,1,1001285,42799,1536.04,2
1543,"2019-07-10","2019-07-14",2,423,1,1001285,42811,2559.92,1
1544,"2020-01-13","2020-01-20",1,1090,1,1001285,42792,479.82,2
1545,"2020-03-31","2020-04-03",2,607,1,1001285,42762,2106.06,1
1579,"2019-01-23","2019-01-31",2,2277,1,1001285,42877,560.0,2
1580,"2019-02-02","2019-02-03",1,1777,1,1001285,42866,199.0,2
1581,"2019-02-11","2019-02-16",3,2039,1,1001285,42855,1130.0,1
1582,"2019-02-12","2019-02-20",2,2532,1,1001285,42821,653.62,3
1583,"2019-02-23","2019-03-02",2,537,1,1001285,42850,279.0,2
1584,"2019-02-25","2019-03-02",2,2152,1,1001285,42871,560.0,2
1585,"2019-06-04","2019-06-09",1,2790,1,1001285,42878,560.0,1
1586,"2019-11-19","2019-11-23",3,2115,1,1001285,42872,560.0,2
1587,"2019-12-10","2019-12-15",2,501,1,1001285,42832,818.84,2
1588,"2020-01-01","2020-01-03",3,697,1,1001285,42876,560.0,2
1590,"2020-02-08","2020-02-11",1,2145,1,1001285,42862,512.0,3
1591,"2020-03-09","2020-03-14",2,338,1,1001285,42836,823.24,2
1592,"2020-03-25","2020-04-01",2,1588,1,1001285,42830,486.42,2
1593,"2020-03-30","2020-04-01",2,2000,1,1001285,42884,498.0,3
1594,"2020-04-13","2020-04-17",3,3396,1,1001285,42835,818.84,1
1595,"2020-04-18","2020-04-23",2,863,1,1001285,42863,398.0,1
1596,"2020-04-25","2020-04-30",2,728,1,1001285,42824,584.76,1
1597,"2020-05-08","2020-05-11",2,659,1,1001285,42839,353.32,1
1628,"2019-01-01","2019-01-06",2,1781,1,1001285,42925,3.0,1
1629,"2019-01-24","2019-02-01",1,2148,1,1001285,42906,321.0,2
1630,"2019-02-11","2019-02-16",1,2854,1,1001285,42916,1356.0,1
1631,"2019-03-02","2019-03-10",2,2578,1,1001285,42929,321.0,2
1632,"2019-03-25","2019-03-27",3,3230,1,1001285,42941,2971.0,3
1633,"2019-03-28","2019-03-29",3,175,1,1001285,42886,498.0,3
1634,"2019-05-22","2019-05-23",3,1799,1,1001285,42930,156.0,2
1635,"2019-06-28","2019-07-01",1,1339,1,1001285,42919,654.0,1
1636,"2019-07-17","2019-07-19",2,186,1,1001285,42916,1356.0,1
1637,"2019-07-18","2019-07-19",3,2071,1,1001285,42896,515.0,2
1638,"2019-07-24","2019-07-28",2,1959,1,1001285,42943,2190.0,2
1639,"2019-08-03","2019-08-08",2,1094,1,1001285,42934,1789.0,2
1640,"2019-09-03","2019-09-04",2,2855,1,1001285,42920,789.0,2
1641,"2019-09-19","2019-09-26",2,1454,1,1001285,42898,515.0,2
1642,"2019-11-02","2019-11-06",2,634,1,1001285,42943,2190.0,2
1643,"2020-02-01","2020-02-06",1,339,1,1001285,42940,2162.0,2
1644,"2020-03-12","2020-03-14",1,1828,1,1001285,42936,3549.0,2
1645,"2020-05-14","2020-05-17",2,1166,1,1001285,42898,515.0,2
1687,"2019-04-24","2019-05-02",2,2082,1,1001285,42967,3365.0,2
1688,"2019-06-29","2019-06-30",2,2,1,1001285,43011,387.0,2
1689,"2019-07-18","2019-07-20",2,999,1,1001285,42973,123.0,3
1690,"2019-08-05","2019-08-10",1,1856,1,1001285,42988,598.0,2
1691,"2019-08-07","2019-08-08",3,124,1,1001285,42966,3415.0,1
1692,"2019-09-20","2019-09-24",2,124,1,1001285,42981,52.0,2
1693,"2019-10-21","2019-10-23",3,1284,1,1001285,42991,438.0,1
1694,"2020-01-23","2020-01-28",2,1312,1,1001285,43017,358.0,1
1695,"2020-02-04","2020-02-11",1,1948,1,1001285,42993,507.0,3
1696,"2020-02-11","2020-02-14",2,1779,1,1001285,42953,3620.0,2
1697,"2020-02-22","2020-02-29",2,2122,1,1001285,43007,407.0,2
1698,"2020-02-25","2020-02-29",2,1815,1,1001285,42976,216.0,2
1699,"2020-02-29","2020-03-05",2,1425,1,1001285,42988,598.0,2
1700,"2020-03-12","2020-03-22",2,852,1,1001285,42969,3839.0,1
1720,"2019-01-19","2019-01-27",2,1721,1,1001285,43039,815.0,3
1721,"2019-02-04","2019-02-07",1,114,1,1001285,43032,953.0,2
1722,"2019-02-14","2019-02-17",3,1722,1,1001285,43026,530.0,2
1723,"2019-06-05","2019-06-12",3,1936,1,1001285,43040,757.0,2
1724,"2019-07-22","2019-07-29",1,2298,1,1001285,43020,562.0,2
1725,"2019-10-08","2019-10-09",2,1434,1,1001285,43034,1004.0,3
1726,"2019-11-26","2019-11-27",3,371,1,1001285,43020,562.0,2
1727,"2020-02-04","2020-02-09",2,2894,1,1001285,43034,1004.0,3
1728,"2020-03-10","2020-03-13",2,3236,1,1001285,42813,377.96,2
1729,"2020-04-13","2020-04-20",2,1517,1,1001285,42831,369.6,2
1730,"2020-04-08","2020-04-10",2,1545,1,1001285,42898,515.0,2
1731,"2020-04-09","2020-04-16",2,2319,1,1001285,43027,461.0,2
1732,"2020-05-23","2020-05-26",2,2643,1,1001285,43018,437.0,2
1733,"2020-02-04","2020-02-13",2,1617,1,1001285,42766,7011.62,3
1734,"2020-01-04","2020-01-06",2,1337,1,1001285,42844,1810.38,2
1735,"2020-01-20","2020-01-21",2,901,1,1001285,42855,1130.0,2
1736,"2020-02-25","2020-02-27",1,1184,1,1001285,42940,2162.0,3
1737,"2020-03-12","2020-03-15",1,2926,1,1001285,42855,1130.0,3
1738,"2020-03-27","2020-03-30",2,1464,1,1001285,42937,2458.0,1
1739,"2020-03-16","2020-03-24",1,1129,1,1001285,42950,2603.0,1
1742,"2020-02-25","2020-03-04",2,188,1,1001284,42757,1784.42,2
1747,"2019-08-05","2019-08-08",2,2884,1,1001284,42836,823.24,3
1748,"2020-02-17","2020-02-18",2,1986,1,1001284,42885,498.0,2
1755,"2019-11-07","2019-11-10",3,3202,1,1001284,42915,1765.0,2
1765,"2019-04-30","2019-05-06",2,2725,1,1001284,42758,1819.18,3
1766,"2019-11-05","2019-11-11",2,12,1,1001284,42794,305.36,3
1769,"2020-04-30","2020-05-09",2,684,1,1001284,42837,430.32,1
1776,"2019-06-12","2019-06-20",2,1446,1,1001284,42930,156.0,2
1777,"2019-07-31","2019-08-03",2,1182,1,1001284,42923,753.0,2
1778,"2019-09-06","2019-09-09",1,1279,1,1001284,42937,2458.0,2
1779,"2019-09-30","2019-10-06",2,3091,1,1001284,42888,498.0,2
1784,"2019-08-01","2019-08-04",2,2084,1,1001284,42972,2741.0,2
1786,"2019-03-21","2019-03-24",2,1570,1,1001284,43019,413.0,3
1787,"2020-03-09","2020-03-18",2,1224,1,1001284,43023,643.0,2
1820,"2019-06-03","2019-06-07",2,327,1,1001284,42812,376.64,2
1821,"2019-07-10","2019-07-14",2,1665,1,1001284,42799,1536.04,2
1822,"2019-08-29","2019-09-02",3,2273,1,1001284,42766,7011.62,2
1823,"2019-12-02","2019-12-06",3,2912,1,1001284,42792,479.82,1
1824,"2019-12-14","2019-12-19",3,424,1,1001284,42784,1748.78,1
1825,"2020-04-15","2020-04-16",1,345,1,1001284,42819,860.42,1
1826,"2020-05-13","2020-05-18",2,843,1,1001284,42789,218.02,3
1856,"2019-01-26","2019-01-28",1,3000,1,1001284,42867,199.0,2
1857,"2019-02-11","2019-02-16",2,2039,1,1001284,42855,1130.0,2
1858,"2019-02-25","2019-03-02",2,2152,1,1001284,42871,560.0,2
1859,"2019-03-30","2019-03-31",2,2005,1,1001284,42883,498.0,2
1860,"2019-06-01","2019-06-06",3,1027,1,1001284,42858,505.0,2
1861,"2019-07-17","2019-07-22",2,3364,1,1001284,42822,816.86,3
1862,"2019-08-03","2019-08-05",2,297,1,1001284,42872,560.0,2
1863,"2019-11-12","2019-11-13",1,3174,1,1001284,42858,505.0,1
1864,"2019-11-19","2019-11-23",3,2115,1,1001284,42872,560.0,3
1865,"2020-01-01","2020-01-03",2,697,1,1001284,42876,560.0,1
1866,"2020-01-09","2020-01-13",1,2967,1,1001284,42858,505.0,2
1867,"2020-02-08","2020-02-11",2,2145,1,1001284,42862,512.0,2
1868,"2020-02-20","2020-03-01",2,3279,1,1001284,42830,486.42,3
1869,"2020-03-25","2020-04-01",2,1588,1,1001284,42830,486.42,2
1870,"2020-04-13","2020-04-17",2,3396,1,1001284,42835,818.84,2
1907,"2019-01-23","2019-01-30",1,9,1,1001284,42905,456.0,2
1908,"2019-02-16","2019-02-21",1,2722,1,1001284,42931,324.0,1
1909,"2019-03-25","2019-03-27",1,3230,1,1001284,42941,2971.0,3
1910,"2019-03-28","2019-03-29",2,175,1,1001284,42886,498.0,3
1911,"2019-05-30","2019-06-07",2,1328,1,1001284,42930,156.0,2
1912,"2019-06-10","2019-06-13",2,246,1,1001284,42906,321.0,2
1913,"2019-06-28","2019-07-01",2,1339,1,1001284,42919,654.0,3
1914,"2019-07-24","2019-07-28",2,1959,1,1001284,42943,2190.0,2
1915,"2019-09-03","2019-09-04",1,2855,1,1001284,42920,789.0,2
1916,"2019-09-19","2019-09-26",2,1454,1,1001284,42898,515.0,1
1917,"2019-09-25","2019-09-27",1,1387,1,1001284,42898,515.0,3
1918,"2019-10-01","2019-10-04",2,1590,1,1001284,42891,515.0,1
1919,"2019-11-02","2019-11-06",2,634,1,1001284,42943,2190.0,2
1920,"2019-12-09","2019-12-11",2,1590,1,1001284,42937,2458.0,1
1921,"2019-12-27","2019-12-31",3,2277,1,1001284,42950,2603.0,2
1922,"2020-01-22","2020-01-24",2,701,1,1001284,42916,1356.0,2
1923,"2020-05-06","2020-05-11",2,1854,1,1001284,42942,2749.0,2
1924,"2020-05-14","2020-05-17",2,1166,1,1001284,42898,515.0,3
1965,"2019-04-03","2019-04-10",1,1728,1,1001284,42972,2741.0,2
1966,"2019-06-11","2019-06-12",3,3351,1,1001284,42985,1456.0,1
1967,"2019-06-29","2019-06-30",2,2,1,1001284,43011,387.0,1
1968,"2019-07-18","2019-07-20",2,999,1,1001284,42973,123.0,2
1970,"2019-09-20","2019-09-24",2,124,1,1001284,42981,52.0,2
1971,"2019-10-21","2019-10-23",2,1284,1,1001284,42991,438.0,3
1972,"2019-12-09","2019-12-19",2,543,1,1001284,43008,389.0,2
1973,"2019-12-17","2019-12-18",2,564,1,1001284,42990,353.0,1
1974,"2019-12-23","2019-12-24",2,809,1,1001284,42962,2241.0,2
1975,"2020-01-23","2020-01-28",2,1312,1,1001284,43017,358.0,10
1976,"2020-02-11","2020-02-14",1,1779,1,1001284,42953,3620.0,3
1977,"2020-02-22","2020-02-29",3,2122,1,1001284,43007,407.0,1
1978,"2020-02-29","2020-03-05",3,1425,1,1001284,42988,598.0,3
1979,"2020-05-25","2020-05-30",2,1420,1,1001284,43005,421.0,3
1997,"2019-02-04","2019-02-07",3,114,1,1001284,43032,953.0,3
1998,"2019-08-23","2019-08-28",2,760,1,1001284,43037,1137.0,2
1999,"2019-10-08","2019-10-09",2,1434,1,1001284,43034,1004.0,2
2000,"2019-11-26","2019-11-27",2,371,1,1001284,43020,562.0,1
2001,"2020-01-10","2020-01-11",2,1675,1,1001284,43040,757.0,3
2002,"2020-05-27","2020-05-30",1,1886,1,1001284,43018,437.0,2
2003,"2020-04-21","2020-04-24",2,1085,1,1001284,42754,1237.5,3
2004,"2020-04-08","2020-04-10",2,1545,1,1001284,42898,515.0,2
2005,"2020-04-09","2020-04-16",2,2319,1,1001284,43027,461.0,3
2006,"2020-01-07","2020-01-15",3,1796,1,1001284,42817,813.12,1
2007,"2020-01-20","2020-01-21",2,901,1,1001284,42855,1130.0,3
2008,"2020-02-25","2020-02-27",2,1184,1,1001284,42940,2162.0,2
2009,"2020-02-14","2020-02-19",1,220,1,1001284,42962,2241.0,2
2010,"2020-02-08","2020-02-18",2,2092,1,1001284,43018,437.0,2
2011,"2020-03-27","2020-03-30",2,1464,1,1001284,42937,2458.0,3
2012,"2020-03-16","2020-03-24",2,1129,1,1001284,42950,2603.0,1
2021,"2019-08-05","2019-08-08",2,2884,1,1001674,42836,823.24,2
2028,"2019-04-13","2019-04-16",2,2166,1,1001674,42946,2173.0,2
2029,"2019-05-30","2019-05-31",2,1195,1,1001674,42936,3549.0,2
2032,"2019-09-11","2019-09-19",2,487,1,1001674,42987,456.0,2
2040,"2019-09-16","2019-09-25",2,105,1,1001674,42785,1597.42,3
2041,"2019-12-12","2019-12-18",1,117,1,1001674,42774,6048.9,2
2048,"2020-04-30","2020-05-09",3,684,1,1001674,42837,430.32,1
2052,"2019-07-16","2019-07-22",3,2857,1,1001674,42913,1357.0,2
2053,"2019-07-31","2019-08-03",2,1182,1,1001674,42923,753.0,1
2054,"2020-01-27","2020-02-05",2,395,1,1001674,42938,2679.0,1
2060,"2019-08-01","2019-08-04",1,2084,1,1001674,42972,2741.0,2
2090,"2019-01-09","2019-01-14",3,2710,1,1001674,42765,1938.42,1
2091,"2019-01-15","2019-01-19",2,1422,1,1001674,42794,305.36,3
2092,"2019-01-26","2019-01-31",1,2768,1,1001674,42817,813.12,2
2093,"2019-06-03","2019-06-07",2,327,1,1001674,42812,376.64,2
2094,"2019-07-10","2019-07-14",1,1665,1,1001674,42799,1536.04,3
2095,"2019-07-10","2019-07-14",2,423,1,1001674,42811,2559.92,2
2096,"2019-08-29","2019-09-02",3,2273,1,1001674,42766,7011.62,3
2097,"2020-03-17","2020-03-18",1,20,1,1001674,42798,1556.28,1
2098,"2020-03-23","2020-03-30",1,2335,1,1001674,42772,6569.86,3
2099,"2020-03-31","2020-04-03",3,607,1,1001674,42762,2106.06,3
2100,"2020-04-15","2020-04-16",2,345,1,1001674,42819,860.42,2
2101,"2020-05-13","2020-05-18",2,843,1,1001674,42789,218.02,3
2137,"2019-01-23","2019-01-31",1,2277,1,1001674,42877,560.0,2
2138,"2019-02-02","2019-02-03",3,1777,1,1001674,42866,199.0,3
2139,"2019-02-12","2019-02-20",1,2532,1,1001674,42821,653.62,2
2140,"2019-02-23","2019-03-02",2,537,1,1001674,42850,279.0,2
2141,"2019-02-25","2019-03-02",1,2152,1,1001674,42871,560.0,2
2142,"2019-03-30","2019-03-31",1,2005,1,1001674,42883,498.0,1
2143,"2019-07-17","2019-07-22",3,3364,1,1001674,42822,816.86,3
2144,"2020-01-01","2020-01-03",2,697,1,1001674,42876,560.0,2
2145,"2020-01-09","2020-01-13",1,2967,1,1001674,42858,505.0,2
2146,"2020-02-03","2020-02-07",2,2709,1,1001674,42838,897.38,2
2147,"2020-02-08","2020-02-11",2,2145,1,1001674,42862,512.0,2
2148,"2020-03-30","2020-04-01",2,2000,1,1001674,42884,498.0,2
2149,"2020-04-18","2020-04-23",2,863,1,1001674,42863,398.0,2
2150,"2020-04-25","2020-04-30",2,728,1,1001674,42824,584.76,1
2151,"2020-05-08","2020-05-11",2,659,1,1001674,42839,353.32,2
2152,"2020-05-21","2020-05-25",3,92,1,1001674,42828,906.18,1
2184,"2019-01-09","2019-01-14",1,532,1,1001674,42925,3.0,2
2185,"2019-01-23","2019-01-30",1,9,1,1001674,42905,456.0,3
2186,"2019-02-11","2019-02-16",1,2854,1,1001674,42916,1356.0,1
2187,"2019-02-16","2019-02-21",2,2722,1,1001674,42931,324.0,3
2188,"2019-03-02","2019-03-10",3,2578,1,1001674,42929,321.0,1
2189,"2019-03-28","2019-03-29",3,175,1,1001674,42886,498.0,2
2190,"2019-06-10","2019-06-13",1,246,1,1001674,42906,321.0,2
2191,"2019-06-28","2019-07-01",1,1339,1,1001674,42919,654.0,1
2192,"2019-07-17","2019-07-19",3,186,1,1001674,42916,1356.0,2
2193,"2019-07-18","2019-07-19",2,2071,1,1001674,42896,515.0,2
2194,"2019-07-24","2019-07-28",2,1959,1,1001674,42943,2190.0,2
2196,"2019-11-02","2019-11-06",2,634,1,1001674,42943,2190.0,2
2197,"2019-12-27","2019-12-31",2,2277,1,1001674,42950,2603.0,3
2198,"2020-02-08","2020-02-13",2,1583,1,1001674,42905,456.0,3
2199,"2020-05-14","2020-05-17",1,1166,1,1001674,42898,515.0,1
2234,"2019-04-24","2019-05-02",2,2082,1,1001674,42967,3365.0,2
2235,"2019-06-11","2019-06-12",2,3351,1,1001674,42985,1456.0,2
2236,"2019-06-29","2019-06-30",2,2,1,1001674,43011,387.0,2
2237,"2019-08-05","2019-08-10",2,1856,1,1001674,42988,598.0,2
2238,"2019-08-19","2019-08-26",1,1380,1,1001674,42953,3620.0,2
2239,"2019-09-20","2019-09-24",2,124,1,1001674,42981,52.0,3
2240,"2019-10-21","2019-10-23",3,1284,1,1001674,42991,438.0,2
2242,"2019-12-23","2019-12-24",2,809,1,1001674,42962,2241.0,2
2243,"2020-02-22","2020-02-29",2,2122,1,1001674,43007,407.0,2
2244,"2020-02-25","2020-02-29",2,1815,1,1001674,42976,216.0,3
2245,"2020-03-12","2020-03-22",2,852,1,1001674,42969,3839.0,2
2246,"2020-03-26","2020-03-30",2,737,1,1001674,43014,502.0,1
2264,"2019-02-14","2019-02-17",2,1722,1,1001674,43026,530.0,2
2265,"2019-05-10","2019-05-18",2,349,1,1001674,43037,1137.0,2
2266,"2019-10-08","2019-10-09",2,1434,1,1001674,43034,1004.0,1
2267,"2019-11-26","2019-11-27",2,371,1,1001674,43020,562.0,1
2268,"2020-02-04","2020-02-09",2,2894,1,1001674,43034,1004.0,1
2269,"2020-05-27","2020-05-30",2,1886,1,1001674,43018,437.0,3
2270,"2020-04-21","2020-04-24",2,1085,1,1001674,42754,1237.5,2
2271,"2020-03-10","2020-03-13",2,3236,1,1001674,42813,377.96,1
2272,"2020-04-13","2020-04-20",2,1517,1,1001674,42831,369.6,3
2273,"2020-04-09","2020-04-16",2,2319,1,1001674,43027,461.0,2
2274,"2020-02-04","2020-02-13",2,1617,1,1001674,42766,7011.62,1
2275,"2020-01-04","2020-01-06",2,1337,1,1001674,42844,1810.38,2
2276,"2020-02-14","2020-02-19",2,220,1,1001674,42962,2241.0,2
2277,"2020-03-27","2020-03-30",2,1464,1,1001674,42937,2458.0,2
2278,"2020-03-28","2020-03-30",2,2043,1,1001674,42940,2162.0,1
2279,"2020-03-16","2020-03-24",2,1129,1,1001674,42950,2603.0,2
2283,"2020-02-25","2020-03-04",2,188,1,1001977,42757,1784.42,1
2289,"2019-10-26","2019-10-27",3,1629,1,1001977,42885,498.0,1
2296,"2019-05-30","2019-05-31",2,1195,1,1001977,42936,3549.0,2
2297,"2019-11-07","2019-11-10",2,3202,1,1001977,42915,1765.0,1
2298,"2020-04-14","2020-04-15",2,2305,1,1001977,42936,3549.0,1
2304,"2019-05-21","2019-05-24",2,156,1,1001977,43020,562.0,2
2310,"2019-09-16","2019-09-25",2,105,1,1001977,42785,1597.42,3
2318,"2020-04-30","2020-05-09",1,684,1,1001977,42837,430.32,2
2323,"2019-02-14","2019-02-20",1,1921,1,1001977,42933,1154.0,1
2324,"2019-07-31","2019-08-03",2,1182,1,1001977,42923,753.0,2
2325,"2019-09-06","2019-09-09",1,1279,1,1001977,42937,2458.0,1
2326,"2019-12-18","2019-12-26",1,2046,1,1001977,42928,123.0,2
2327,"2020-01-27","2020-02-05",2,395,1,1001977,42938,2679.0,1
2333,"2019-08-01","2019-08-04",1,2084,1,1001977,42972,2741.0,2
2368,"2019-01-09","2019-01-14",1,2710,1,1001977,42765,1938.42,2
2369,"2019-01-26","2019-01-31",2,2768,1,1001977,42817,813.12,2
2370,"2019-04-03","2019-04-08",2,2662,1,1001977,42795,543.18,1
2371,"2019-12-02","2019-12-06",1,2912,1,1001977,42792,479.82,1
2372,"2019-12-14","2019-12-19",3,424,1,1001977,42784,1748.78,1
2373,"2020-01-02","2020-01-03",1,1050,1,1001977,42797,4845.5,1
2374,"2020-01-13","2020-01-20",2,1090,1,1001977,42792,479.82,1
2375,"2020-03-17","2020-03-18",2,20,1,1001977,42798,1556.28,1
2376,"2020-03-23","2020-03-30",2,2335,1,1001977,42772,6569.86,2
2407,"2019-01-23","2019-01-31",1,2277,1,1001977,42877,560.0,1
2408,"2019-02-02","2019-02-03",2,1777,1,1001977,42866,199.0,2
2409,"2019-02-11","2019-02-16",2,2039,1,1001977,42855,1130.0,2
2410,"2019-02-12","2019-02-20",2,2532,1,1001977,42821,653.62,2
2411,"2019-02-23","2019-03-02",3,537,1,1001977,42850,279.0,3
2412,"2019-02-25","2019-03-02",2,2152,1,1001977,42871,560.0,2
2413,"2019-06-04","2019-06-09",1,2790,1,1001977,42878,560.0,2
2414,"2019-10-28","2019-11-02",2,3367,1,1001977,42868,199.0,1
2415,"2019-11-12","2019-11-13",2,3174,1,1001977,42858,505.0,3
2416,"2020-01-01","2020-01-03",3,697,1,1001977,42876,560.0,2
2417,"2020-01-09","2020-01-13",2,2967,1,1001977,42858,505.0,2
2418,"2020-02-03","2020-02-07",3,2709,1,1001977,42838,897.38,3
2419,"2020-02-20","2020-03-01",3,3279,1,1001977,42830,486.42,2
2420,"2020-03-25","2020-04-01",3,1588,1,1001977,42830,486.42,2
2421,"2020-03-30","2020-04-01",2,2000,1,1001977,42884,498.0,3
